row_id,cv_id,job_index,organization,position,startDate,endDate,status,department,seniority
609,125,4,The Kraft Heinz Company,Procurement Manager - Indirects AU NZ PNG,2016-08,2017-02,INACTIVE,,
610,125,5,Deliveroo,Live Operations Consultant AUS,2016-06,2016-08,INACTIVE,,
611,125,6,Vocus,Procurement Manager ANZ,2014-11,2016-06,INACTIVE,,
612,125,7,Poolwerx Corporation Pty Ltd,Supply Chain/Sourcing Manager ANZ,2012-05,2014-11,INACTIVE,,
613,125,8,Kitchen Connection Australia,National Procurement & Quality Manager,2010-04,2012-04,INACTIVE,,
614,125,9,Kitchen Connection Australia,State Purchasing & Quality Manager,2008-05,2010-03,INACTIVE,,
615,125,10,Australian Executor Trustees Limited,Account Manager,2006-05,2008-05,INACTIVE,,
616,125,11,Attend (formerly NAHCF),Office Manager & Finance Administrator,2004-05,2006-04,INACTIVE,,
617,126,0,SHELL INFORMATION TECHNOLOGY INTERNATIONAL BV,Program Manager,2020-06,,ACTIVE,,
618,126,1,SHELL INFORMATION TECHNOLOGY INTERNATIONAL LIMITED,Senior Project Manager Upstream,2017-01,2020-06,INACTIVE,,
619,126,2,SHELL INFORMATION TECHNOLOGY INTERNATIONAL LIMITED,RE IT Lead Practitioner EMEA,2015-04,2016-12,INACTIVE,,
620,126,3,The Shell Petroleum Development Company of Nigeria Limited,"Head, Programme & Assurance",2013-01,2015-03,INACTIVE,,
621,126,4,The Shell Petroleum Development Company of Nigeria Limited,Construction Project Manager,2011-01,2013-01,INACTIVE,,
622,126,5,The Shell Petroleum Development Company of Nigeria Limited,Regional Project Manager,2007-07,2011-03,INACTIVE,,
623,126,6,The Shell Petroleum Development Company of Nigeria Limited,Senior Change Management Advisor,2005-09,2007-06,INACTIVE,,
624,126,7,The Shell Petroleum Development Company of Nigeria Limited,Work Management Consultant,2002-01,2005-09,INACTIVE,,
625,126,8,The Shell Petroleum Development Company of Nigeria Limited,Project Consultant,1998-07,2002-01,INACTIVE,,
626,126,9,Nigeria LNG Limited,Project Manager I&C,2000,2001,INACTIVE,,
627,126,10,Wang International Limited,Business Analyst,1995-09,1998-06,INACTIVE,,
628,126,11,Verschuren Technics,Managing Director - interim,1997-09,1998-02,INACTIVE,,
629,126,12,Paragraph International Limited,Assistant to the Director,1995-01,1995-09,INACTIVE,,
630,126,13,Image Brokers Limited,Managing Director / Partner,1986-07,1995-01,INACTIVE,,
631,126,14,Verschuren Techniek BV,Assistant Project Manager - parttime,1985-04,1986-06,INACTIVE,,
632,127,0,Paradise Tomato Kitchens - Signature Sauce. Signature Service,Chief Growth Officer,2013,,ACTIVE,,
633,127,1,Paradise Tomato Kitchens - Signature Sauce. Signature Service,"Director of Sales, Marketing and R&D",2013,2013-01,INACTIVE,,
634,127,2,Paradise Tomato Kitchens,"Director of Sales, Marketing and Customer Experience",2013-01,2013,INACTIVE,,
635,127,3,Foster Farms,Vice President of Sales Foodservice,2008-01,2012-12,INACTIVE,,
636,127,4,Perdue Farms,Division Manager - Eastern,2004-06,2007-11,INACTIVE,,
637,127,5,Aurora Foods / Pinnacle Foods,V.P. Sales,2000-05,2004-04,INACTIVE,,
638,127,6,Land 'O Lakes,Director of Sales - Northern USA,1996-05,2000-05,INACTIVE,,
639,127,7,Sara Lee Bakery / Hillshire Farms / Tyson,Zone Manager - Sales East,1990-01,1996-05,INACTIVE,,
640,128,0,JetBrains,Senior Software Developer,2022-06,,ACTIVE,,
641,128,1,JetBrains,Senior Software Developer,2016-08,2022-06,INACTIVE,,
642,128,2,Xored Software Inc,Senior Software Engineer,2015-08,2016-08,INACTIVE,,
643,128,3,Parallels,Senior Software Developer,2011-04,2015-08,INACTIVE,,
644,128,4,FG BCS,Senior Software Developer,2008-05,2011-03,INACTIVE,,
645,128,5,Netix,Senior Software Developer,2004-05,2008-04,INACTIVE,,
646,128,6,Novosoft Ltd.,Software Developer,2003-10,2004-04,INACTIVE,,
647,128,7,Electronic Documents - NSX,Software Developer,2002-09,2003-12,INACTIVE,,
648,129,0,PLAZAMEDIA GmbH,Geschäftsführer / CEO&COO,2015-11,,ACTIVE,,
649,129,1,PLAZAMEDIA GmbH,Geschäftsführer - PLAZAMEDIA Austria GmbH,2015-11,2020-03,INACTIVE,,
650,129,2,PLAZAMEDIA GmbH,Delegierter des Verwaltungsrats - PLAZAMEDIA Swiss AG,2015-11,2017-01,INACTIVE,,
651,129,3,SPORT1 GmbH,Leiter Technische Koordination/Herstellung,2011-01,2015-10,INACTIVE,,
652,129,4,SPORT1 GmbH,Leiter Produktionsplanung,2009-07,2010-12,INACTIVE,,
653,129,5,SPORT1 GmbH,Produktionsmanager,2008-07,2009-06,INACTIVE,,
654,129,6,Selbstständig,Projektleiter / Mediengestalter / Kameramann,2004-07,2008-06,INACTIVE,,
655,130,0,DNV,Customer Executive & Member of Management Northern Europe,2019-06,,ACTIVE,,
656,130,1,DNV,Strategic Advisor - CEO Office Energy Systems,2018-06,2019-05,INACTIVE,,
657,130,2,DNV,SVP / Business Development Director & Member of Management North America,2016-03,2018-05,INACTIVE,,
658,130,3,DNV,"VP / Business Development & Member of Management - Denmark, Sweden, Poland",2013-09,2016-02,INACTIVE,,
659,130,4,GL Group,VP / Regional Manager Sales - Northern & Eastern Europe,2013-01,2013-08,INACTIVE,,
660,130,5,GL Group,Head of Training Academy - Northern & Eastern Europe,2012-04,2013-08,INACTIVE,,
661,130,6,GL Group,VP / Regional Manager - Operations Northern Europe & UK,2012-04,2012-12,INACTIVE,,
662,130,7,GL Group,District Manager - DACH Region,2010-12,2012-03,INACTIVE,,
663,130,8,GL Group,Station Manager,2009-05,2010-11,INACTIVE,,
664,130,9,GL Group,Marine Surveyor & Damage Expert,2006-09,2009-04,INACTIVE,,
665,130,10,E.R. Schiffahrt GmbH & Cie. KG,Marine Engineer,2004,2006,INACTIVE,,
666,130,11,thyssenkrupp,Ship Mechanic / Bosun / Trainee,1999,2002,INACTIVE,,
667,131,0,LIZ Smart Office GmbH,Senior Software Engineer at LIZ Smart Office GmbH,2021-03,,ACTIVE,,
668,131,1,Searchmetrics,Software Engineer,2020-04,2021-02,INACTIVE,,
669,131,2,Searchmetrics,Frontend Developer,2016-05,2020-03,INACTIVE,,
670,131,3,Searchmetrics,Programmierer,2008-09,2016-04,INACTIVE,,
671,131,4,Searchmetrics,Praktikant Web-Entwicklung,2008-03,2008-09,INACTIVE,,
672,132,0,Dürr,"Industry Segment Manager, Glass",2018-02,2019-07,INACTIVE,,
673,132,1,Dürr,Senior Business Development Manager,2012-12,2018-01,INACTIVE,,
674,132,2,Haldor Topsoe A/S,Sales Marketing Manager,2010-03,2012-11,INACTIVE,,
675,132,3,Haldor Topsoe A/S,Product Manager,2004-01,2010-02,INACTIVE,,
676,132,4,Haldor Topsoe A/S,Sales Marketing Manager,1999-02,2003-12,INACTIVE,,
677,133,0,BayWa AG,Projektmanager M&A,2020-05,2023-12,INACTIVE,,
678,133,1,BayWa AG,Werkstudent Corporate M&A,2018-10,2020-04,INACTIVE,,
679,133,2,KPMG,Associate,2016-08,2018-08,INACTIVE,,
680,134,0,Progressive Recruitment,Recruitment Consultant,2022-04,,ACTIVE,,
681,135,0,Merz Reisen GmbH,CEO,2019-03,,ACTIVE,,
682,135,1,Elke Wiedner Werbemittel GmbH,Geschäftsführender Gesellschafter,2004-03,2024-04,INACTIVE,,
683,135,2,Elke Wiedner Werbemittel GmbH,CEO,2004-03,2024-04,INACTIVE,,
684,136,0,Canon Austria GmbH,Corporate Communications & Marketing Services Senior Manager,2017-04,,ACTIVE,,
685,136,1,Canon Austria & Canon CEE,Corporate & Marketing Communications Director,2012-07,2017-03,INACTIVE,,
686,136,2,Canon Austria & Canon CEE,Corporate Communications Manager,2009-04,2012-06,INACTIVE,,
687,136,3,Canon Austria GmbH,Corporate Communications Manager,2003-05,2009-03,INACTIVE,,
688,136,4,Canon Austria GmbH,B2B Marcoms & Product Manager LFP,2000-11,2003-04,INACTIVE,,
689,136,5,C.A.R.L. creativ,Communications Consultant,2000-02,2000-08,INACTIVE,,
690,136,6,Agfa,Marketing Assistant,1997-02,1999-11,INACTIVE,,
691,137,0,Scope International AG,International Clinical Project Manager,2011-04,,ACTIVE,,
692,137,1,Scope International AG,Project Manager Associate,2009-09,2011-03,INACTIVE,,
693,137,2,Max Planck Institute for Medical Research,Postdoctoral Fellow,2009-03,2009-08,INACTIVE,,
694,137,3,Biomedical Research Centre,Diploma Thesis,2004-08,2005-07,INACTIVE,,
695,137,4,TRIUMF,2nd Internship,2003-03,2003-08,INACTIVE,,
696,137,5,Abbott,1st Internship,2001-09,2002-02,INACTIVE,,
697,138,0,Volkswagen AG,Leiter Inhouse Logistik,2021-12,,ACTIVE,,
698,138,1,MAN Truck & Bus SE,Planungsleiter,2001-10,2021-11,INACTIVE,,
699,139,0,Microsoft,Technology Lead Germany - Global Partner Solutions,2023-11,,ACTIVE,,
700,139,1,Microsoft,Manager Strategy & Innovation Team,2016-08,2023-11,INACTIVE,,
701,139,2,Microsoft,Chief Architect Microsft Services Deutschland,2013-08,2016-07,INACTIVE,,
702,139,3,Microsoft,Industry Architect - Communications Industry,2009-01,2013-07,INACTIVE,,
703,139,4,HP,Architect for Network Service Provider Solutions,2000-01,2008-12,INACTIVE,,
704,139,5,CAM Systems Consulting GmbH,Software Developer and Architect - Spacecraft Mission Control Software,1996-05,1999-12,INACTIVE,,
705,140,0,Bustec,Director of Sales and Marketing,2025-01,,ACTIVE,,
706,140,1,HBK - Hottinger Brüel & Kjær,Vertriebsingenieur Außendienst Automotive,2022-01,2025-01,INACTIVE,,
707,140,2,HBM,Vertriebsingenieur Außendienst T&M,2016-06,2022-01,INACTIVE,,
708,140,3,HBM,Vertriebsinnendienst,2012-03,2016-06,INACTIVE,,
709,140,4,Germania Werke Schubert GmbH,Vertriebsmitarbeiter,2011-04,2012-02,INACTIVE,,
710,141,0,KnowBe4,Customer Success Manager,2024-09,,ACTIVE,,
711,141,1,Ryangolf Corporation,Project Manager,2023-09,2024-09,INACTIVE,,
712,141,2,Carrabba's Italian Grill,Off Premise Manager,2021-02,2023-11,INACTIVE,,
713,142,0,Luxottica Group,Trade Marketing Manager,2012-04,,ACTIVE,,
714,142,1,Whirlpool EMEA,Trade Marketing Manager,2008-09,2012-04,INACTIVE,,
715,142,2,Whirlpool EMEA,Marketing Assistant,2006-02,2008-09,INACTIVE,,
716,143,0,UBS,Head Currency Solutions,2024-09,,ACTIVE,,
717,143,1,Credit Suisse Asset Management,Currency Overlay Manager,2017-03,,ACTIVE,,
718,143,2,Credit Suisse Asset Management,Head Currency Solutions,2020-01,2024-09,INACTIVE,,
719,143,3,Swiss Bond Commission,Board Member,2009,,ACTIVE,,
720,143,4,Credit Suisse,Senior Fixed Income Portfolio Manager,2011-09,2017-02,INACTIVE,,
721,143,5,Zürcher Kantonalbank,Senior Fixed Income Portfolio Manager,2006-01,2011-08,INACTIVE,,
722,143,6,Swisscanto,Fixed Income Portfolio Manager (Trainee Program),2007,2007,INACTIVE,,
723,143,7,Neue Zürcher Zeitung,Financial & Economic Journalist,2004-01,2005-12,INACTIVE,,
724,144,0,Artemis ITS,SVP Sales & Accounts,2022-03,,ACTIVE,,
725,144,1,CGI,acting Vice President Consulting Services,2019-05,2022-02,INACTIVE,,
726,144,2,CGI,Director Consulting Services,2017-06,2019-04,INACTIVE,,
727,144,3,JP Consulting GmbH,CEO and Owner,2013-02,2018-12,INACTIVE,,
728,144,4,Vodafone Group,Director Product Development,2007-04,2013-02,INACTIVE,,
729,144,5,Vodafone Group,Director of Global Demand & Integration,2005-01,2007-03,INACTIVE,,
730,144,6,Vodafone Group,Director of Product Marketing,2002-08,2004-12,INACTIVE,,
731,144,7,Vodafone Group,Director Operations,2000-03,2002-08,INACTIVE,,
732,144,8,Philips Benelux,General Manager BU PolyLED,1998-08,2000-03,INACTIVE,,
733,144,9,Philips Benelux,Progression to General Manager Philips Components,1992-04,1998-07,INACTIVE,,
734,145,0,Copenhagen Color,Managing Director,2020-07,,ACTIVE,,
735,145,1,LarsenVFX,Creative director,2008-02,2015-01,INACTIVE,,
736,146,0,Koop Bronbemaling B.V.,Construction site leader,2011-04,,ACTIVE,,
737,146,1,GEJO dpo BVBA,Director,2000-01,2011-04,INACTIVE,,
738,146,2,GEJO dpo BVBA,Director,2000-01,2011-04,INACTIVE,,
739,147,0,"Center for Earth System Research and Sustainability, University of Hamburg",Data Manager,2010-06,,ACTIVE,,
740,147,1,"Institute of Oceanography, University of Hamburg",Research Staff Member,2001-04,2010-05,INACTIVE,,
741,147,2,"Institute of Environmental Physics and Electical Engineering, University of Bremen",Research Assistant,1998-01,2001-03,INACTIVE,,
742,148,0,American Express,Vice President - Supplier Enablement CoE,2024-07,,ACTIVE,,
743,148,1,American Express,Vice President - US Commercial Pricing,2021-11,,ACTIVE,,
744,148,2,American Express,Director - US Commercial Pricing Strategy,2018-09,2021-10,INACTIVE,,
745,148,3,American Express,Pricing Strategy Manager - Global Corporate Payments,2015-09,2018-08,INACTIVE,,
746,148,4,American Express,"Senior Financial Analyst, Global Corporate Payments",2014-06,2015-08,INACTIVE,,
747,148,5,American Express,Senior Financial Analyst - Decision Support & Analytics,2012-08,2014-06,INACTIVE,,
748,148,6,American Express,Intern - Financial Analyst,2010-06,2011-07,INACTIVE,,
749,149,0,Stiftung Liebenau,Heimleiterin,1998-10,,ACTIVE,,
750,150,0,Level 20,Chief Executive Officer,2023-04,,ACTIVE,,
751,150,1,UK Business Angels Association,Board Member,2022-01,,ACTIVE,,
752,150,2,Fund Her North,Advisory Board Member,2021-05,2023-07,INACTIVE,,
753,150,3,British Private Equity & Venture Capital Association (BVCA),Deputy Director General and Director of Policy,2018-04,2023-03,INACTIVE,,
754,150,4,British Private Equity & Venture Capital Association (BVCA),Assistant Director General and Director of Policy,2017-04,2018-03,INACTIVE,,
755,150,5,British Private Equity & Venture Capital Association (BVCA),"Director, Policy",2016-07,2017-03,INACTIVE,,
756,150,6,British Private Equity & Venture Capital Association (BVCA),Director of Technical and Regulatory Affairs,2013-09,2016-06,INACTIVE,,
757,150,7,Diversity UK,Trustee,2021-02,2023-02,INACTIVE,,
758,150,8,Deloitte UK,Senior Manager,2002-10,2013-08,INACTIVE,,
759,151,0,A4 Agentur AG,Inhaber und Geschäftsführer,1992,,ACTIVE,,
760,152,0,MHP – A Porsche Company,Senior Manager,2023-07,,ACTIVE,,
761,152,1,MHP – A Porsche Company,Manager,2021-07,2023-06,INACTIVE,,
762,152,2,MHP – A Porsche Company,Senior Consultant,2020-01,2021-06,INACTIVE,,
763,152,3,MHP – A Porsche Company,Consultant,2016-09,2019-12,INACTIVE,,
764,152,4,BMW Group,Master Thesis Student,2015-11,2016-05,INACTIVE,,
765,152,5,Vendome Group,IT Manager,2013-08,2014-07,INACTIVE,,
766,152,6,GEA Group,Working Student,2009-11,2013-01,INACTIVE,,
767,152,7,Knauf,Working Student,2008-06,2008-08,INACTIVE,,
768,153,0,Independence Seaport Museum,Director of Education,2023-07,,ACTIVE,,
769,153,1,American Philosophical Society,Head of Education Programs,2019-10,2023-07,INACTIVE,,
770,153,2,American Philosophical Society,Museum Programs Manager,2016-04,2019-10,INACTIVE,,
771,153,3,American Philosophical Society,Museum Programs Assistant,2015-08,2016-04,INACTIVE,,
772,153,4,The University of the Arts,Senior Lecturer,2019-01,2019-05,INACTIVE,,
773,153,5,Smithsonian Institution,Summer Camp Instructor,2015-08,2015-08,INACTIVE,,
774,153,6,Ford's Theatre Society,Education Fellow,2015-01,2015-07,INACTIVE,,
775,153,7,Museum Hack,Content Consultant,2015-01,2015-07,INACTIVE,,
776,153,8,Bridge Extended Day Program,Aftercare Program Teacher,2014-09,2014-12,INACTIVE,,
777,153,9,School within School at Goding Elementary,"Museum Resource Specialist, Kindergarten Assistant",2014-08,2014-12,INACTIVE,,
778,153,10,Temple University,Research Assistant,2011-08,2014-06,INACTIVE,,
779,153,11,Temple University,"Peer Instructor, Honors First Year Seminar",2012,2013,INACTIVE,,
780,153,12,Philadelphia Zoo,Conservation Educator,2013-11,2014-05,INACTIVE,,
781,153,13,Philadelphia Zoo,Public Programs Intern,2013-08,2013-10,INACTIVE,,
782,153,14,Philadelphia Zoo,Environmental Education and Animal Behavior Intern,2013-05,2013-08,INACTIVE,,
783,154,0,Baeza Jakob Hermanos Ltda,Gerente Comercial,2019-01,,ACTIVE,,
784,154,1,JYR autos,Gerente Comercial,2016-01,2018-12,INACTIVE,,
785,155,0,Boston Consulting Group (BCG),Operations Director München,1991-01,2020-01,INACTIVE,,
786,155,1,Vogel Verlag,Kfm. Verwaltungsleiter,1985-07,1990-12,INACTIVE,,
787,155,2,Burda Verlag,Assistent Redaktionsverwaltung,1982-01,1985-06,INACTIVE,,
788,155,3,Arthur Young,Praktikant,1981-06,1981-08,INACTIVE,,
789,156,0,Global Arts,Designer,2014-01,,ACTIVE,,
790,156,1,Global Arts,Art Dealer,2014-01,,ACTIVE,,
791,156,2,Global Arts +ai,Artificial Intelligence Pioneer,2000-01,,ACTIVE,,
792,157,0,"Apex Tool Group, LLC",Gerente de RR.HH Mexico,2024-02,,ACTIVE,,
793,157,1,"Apex Tool Group, LLC",HR People Operations Comp&Ben Lead,2022-08,2024-03,INACTIVE,,
794,157,2,Yanfeng Automotive Interiors,"Employee Relations, Comp & Benefits",2019-02,2022-08,INACTIVE,,
795,157,3,Tecnológico de Monterrey,BP Talento y Cultura,2016-09,2019-02,INACTIVE,,
796,157,4,La Delizia,General Manager,2015-05,2016-09,INACTIVE,,
797,157,5,Sanofi Pasteur,HR Head (Generalist),2014-09,2015-09,INACTIVE,,
798,157,6,Sanofi Pasteur,HR Head (Generalist),2013-02,2014-09,INACTIVE,,
799,157,7,Reckitt Benckiser,Supervisor de Recursos Humanos,2010-06,2013-02,INACTIVE,,
800,157,8,Reckitt Benckiser,Coordinador de Recursos Humanos Supply,2010-01,2011-12,INACTIVE,,
801,157,9,Sky Television,Especialista Desarrollo Organizacional,2007-04,2010-06,INACTIVE,,
802,158,0,RB&W Manufacturing,Business Development & Key Account Manager,2021-01,,ACTIVE,,
803,158,1,Arnold Umformtechnik GmbH & Co. KG,Global Key Account Manager,2019-01,2020-12,INACTIVE,,
804,158,2,FONTANA GRUPPO,Key Account Manager,2010-01,2018-12,INACTIVE,,
805,158,3,Acument Global Technolgies,Sales Engineer,2005-01,2009-12,INACTIVE,,
806,158,4,Textron Fastening Systems,Leiter Endkontrolle und Fertigungssteuerung Endkontrolle/Endfertigung,1996-01,2004-12,INACTIVE,,
807,159,0,Land SH,Lehrerin,,,UNKNOWN,,
808,160,0,CGI MAGIC MOVIE CORPORATION,CEO,2000-04,,ACTIVE,,
809,161,0,Digital Realty,Quality Coordinator,2022-12,,ACTIVE,,
810,162,0,ALDRA,Betriebsratsvorsitzender,,,UNKNOWN,,
811,163,0,Söderberg & Partners Danmark,"Pensionskundechef / Account Executive - Global Employee Benefits, Corporate Pension",2023-08,,ACTIVE,,
812,163,1,Söderberg & Partners Danmark,Account Executive,2023-01,2023-08,INACTIVE,,
813,163,2,Danica Pension,Customer supporter - Life & Pension,2020-09,2021-09,INACTIVE,,
814,163,3,Velliv,Student Assistant,2020-01,2020-08,INACTIVE,,
815,163,4,Velliv,Bachelor of Financial Management and Services - Internship,2019-08,2020-01,INACTIVE,,
816,163,5,Nykredit,AML Analyst,2019-01,2019-08,INACTIVE,,
817,163,6,Nykredit,Sales Consultant,2017-09,2019-01,INACTIVE,,
818,164,0,European Investment Bank (EIB),Principal Advisor,2024-01,,ACTIVE,,
819,164,1,European Investment Bank (EIB),Senior Economist,2020-01,2023-12,INACTIVE,,
820,164,2,European Investment Bank (EIB),Economist,2013-06,2019-12,INACTIVE,,
821,164,3,Columbia University,Visiting Scholar,2023-03,2023-04,INACTIVE,,
822,164,4,Università degli Studi di Padova,Antonveneta Research Fellow,2010-10,2013-05,INACTIVE,,
823,164,5,New York University,Teaching Assistant,2009-09,2009-12,INACTIVE,,
824,164,6,European University Institute,Research Assistant,2009-08,2009-12,INACTIVE,,
825,164,7,Robert Schuman Centre for Advanced Studies,Researcher and Country Expert,2009-02,2009-05,INACTIVE,,
826,164,8,EFTA,Trainee,2006-03,2006-07,INACTIVE,,
827,164,9,State of Geneve,Assistant Economist,2004-08,2004-09,INACTIVE,,
828,164,10,State of Geneve,Assistant Economist,2003-08,2003-09,INACTIVE,,
829,164,11,Hopitaux Universitaires de Genève,Intern,2002-08,2002-09,INACTIVE,,
830,164,12,Pictet Group,Trainee,2000-08,2000-09,INACTIVE,,
831,165,0,PwC,Senior Manager,2023-09,,ACTIVE,,
832,165,1,PwC,Manager,2021-05,,ACTIVE,,
833,165,2,EY,Manager,2021-02,2021-05,INACTIVE,,
834,165,3,EY,Senior Consultant,2018-06,2021-02,INACTIVE,,
835,165,4,FOG Kurumsal Hizmetler A.Ş.,Senior Management Consultant,2017-04,2018-06,INACTIVE,,
836,165,5,Duyar Vana Mak. San. ve Tic. A.Ş.,Strategic Management Specialist,2015-03,2017-04,INACTIVE,,
837,165,6,Mercedes-Benz Türk A.Ş.,Quality Assurance Suppliers (Intern),2012-06,2012-07,INACTIVE,,
838,165,7,Santa Farma Pharmaceuticals,Human Resources (Intern),2011-06,2011-07,INACTIVE,,
839,166,0,South West Vision GmbH,Geschäftsführender Gesellschafter,2023-07,,ACTIVE,,
840,166,1,KooVoo GmbH,Founder & CEO Investments,2023-01,,ACTIVE,,
841,166,2,Purax GmbH,Geschäftsführer,2022-09,,ACTIVE,,
842,166,3,Victualien Handels GmbH,Geschäftsführender Gesellschafter,2005-01,,ACTIVE,,
843,166,4,Konzept45 GmbH,Geschäftsführender Gesellschafter,2016-09,2025-02,INACTIVE,,
844,166,5,Get Closer Racing GmbH,Geschäftsführender Gesellschafter,2021-01,2022-06,INACTIVE,,
845,166,6,Blipstream,Gesellschafterin,2021-08,2022-05,INACTIVE,,
846,166,7,Extrawurst GmbH,Geschäftsführender Gesellschafter,2018-07,2022-01,INACTIVE,,
847,166,8,Heinz Wurst Catering,Inhaber,2013-08,2017-04,INACTIVE,,
848,167,0,Delrin,Sales Director EMEA,2024-07,,ACTIVE,,
849,167,1,Trinseo,Global Segment Director Mobility,2023-01,2024-06,INACTIVE,,
850,167,2,Trinseo,Manager Business Development Europe,2021-01,2022-12,INACTIVE,,
851,167,3,Trinseo,Global Marketing Manager Automotive,2018-09,2022-12,INACTIVE,,
852,167,4,IAC Group,Manager Advanced Material & Process Group Europe,2017-06,2018-08,INACTIVE,,
853,167,5,IAC Group,Material Engineering (Deputy Manager),2013-03,2017-05,INACTIVE,,
854,167,6,IAC Group,Material Engineering,2009-03,2013-02,INACTIVE,,
855,167,7,ZF Lenksysteme GmbH,Process Engineering (Teamleader),2007,2009,INACTIVE,,
856,167,8,Dynamit Nobel Kunststofftechnik / Plastal (now Plastic Omnium Automotive Exteriors),Advanced Engineering,2005,2007,INACTIVE,,
857,168,0,ALTTURBO GmbH,Geschäftsführender Gesellschafter,2021-10,,ACTIVE,,
858,168,1,ALTTURBO GmbH,Leiter Operatives Geschäft,2018-08,2021-10,INACTIVE,,
859,168,2,Isodraht Gmbh,Teamleiter Operations,2018-03,2018-07,INACTIVE,,
860,168,3,Jungheinrich AG,Serviceleiter Team,2014-08,2018-02,INACTIVE,,
861,168,4,ABB,Head of Service Operations /Turbocharging,2001-04,2014-07,INACTIVE,,
862,168,5,MAN Diesel & Turbo,Order Processor,1999-07,2001-03,INACTIVE,,
863,169,0,argon lighting GmbH,Verkaufsleiter,2018-05,,ACTIVE,,
864,169,1,Gripple DE-AT-CH,Gebietsverantwortlicher Niedersachsen Süd / Ost,2017-03,2018-05,INACTIVE,,
865,169,2,argon lighting GmbH,Verkaufsleiter,2015-04,2017-02,INACTIVE,,
866,169,3,Berg Kabeltragsysteme GmbH,Außendienst Vertrieb,2011-08,2015-03,INACTIVE,,
867,169,4,F&L Elektrofachgrosshandlung GmbH,Vertrieb,2004-01,2011-07,INACTIVE,,
868,170,0,Lufthansa Technik Services India Pvt Ltd,Chief Executive Officer,2022-01,,ACTIVE,,
869,170,1,Lufthansa Technik,Head of Fulfillment System and LEAN,2018-01,2021-12,INACTIVE,,
870,170,2,Lufthansa Technik,Head of Business Development Strategy,2015-10,2017-12,INACTIVE,,
871,170,3,Lufthansa Technik,Product Management,2013-01,2015-09,INACTIVE,,
872,170,4,P3 Group,Business Consultant,2012-10,2013-01,INACTIVE,,
873,170,5,Arkwright Consulting,Working Student Management Consulting,2009-09,2012-02,INACTIVE,,
874,170,6,Lufthansa Technik AG,Internship Cooperation Management,2011-03,2011-08,INACTIVE,,
875,170,7,Bauer Media,Internship Crossmedia Marketing,2011-01,2011-03,INACTIVE,,
876,171,0,RINA North America (formerly Patrick),Senior Program Manager,2018-07,,ACTIVE,,
877,171,1,Chicago Transit Authority,"Vice President, Capital Construction",2014-01,2018-06,INACTIVE,,
878,171,2,Chicago Transit Authority,"General Manager, Capital Construction",2005-11,2013-12,INACTIVE,,
879,171,3,Chicago Transit Authority,"Manager, Construction Oversight",1998-01,2005-10,INACTIVE,,
880,172,0,andwin Ltd.,Independent Advisor to Founders and Funds,2021,,ACTIVE,,
881,172,1,awesome capital Group,"Chairman, CEO & Founding Partner",2018,2021,INACTIVE,,
882,172,2,Earlybird Venture Capital,"Managing Partner, Venture Partner",2017-04,2020-03,INACTIVE,,
883,172,3,Hapimag,"Member of the Board, Vice Chairman",2018,2020,INACTIVE,,
884,172,4,FGS Global,"Managing Partner, Senior Advisor",2016-01,2019-06,INACTIVE,,
885,172,5,Rocket Internet SE,"Managing Director & Founder RCKT, SVP Global Communications",2012-07,2015-10,INACTIVE,,
886,172,6,BILD,BILD Chief Editorial Staff,2010-07,2012-06,INACTIVE,,
887,172,7,Axel Springer SE,"Digital Coordinator, Spokesperson, Trainee",2007-08,2012-06,INACTIVE,,
888,172,8,Bayer,Working Student,1999-09,2007-06,INACTIVE,,
889,173,0,aseocolba,Coordinador integral servicios generales,,,UNKNOWN,,
890,174,0,PAE Technical Services GmbH,CST,2018-04,,ACTIVE,,
891,174,1,PAE,Site Security Manager,2017-01,2017-04,INACTIVE,,
892,174,2,PAE,Site Security Manager,2015-10,2017-01,INACTIVE,,
893,174,3,Patriot Group International Inc.,Sub-contractor/Consultant,2015-09,2015-10,INACTIVE,,
894,175,0,Fraunhofer IPMS,R&D group manager,2004-05,,ACTIVE,,
895,175,1,Fraunhofer IPMS,Research Associate and Project Manager,2003-03,,ACTIVE,,
896,175,2,Fraunhofer IPMS,Deputy Head of Business Unit Active Microoptical Devices and Systems (AMS),2007-03,2015-08,INACTIVE,,
897,175,3,TU Dresden,Research Associate,1998-01,2001-12,INACTIVE,,
898,175,4,BTU Cottbus-Senftenberg,Research Associate,1995-01,1997-12,INACTIVE,,
899,175,5,Aalborg University,Trainee,1993-10,1994-03,INACTIVE,,
900,175,6,VEB Carl Zeiss Jena,Precision Engineer,1985-08,1988-08,INACTIVE,,
901,176,0,Psychologie.8,Klinischer Psychologe,2025-02,,ACTIVE,,
902,176,1,Schweizer Haus Hadersdorf,Klinischer Psychologe,2019-07,,ACTIVE,,
903,177,0,Vibe Nightclub,Bartender,2015-10,2016-07,INACTIVE,,
904,177,1,Forsikring Danmark A/S,Salgskonsulent,2015-12,2016-05,INACTIVE,,
905,177,2,Munkekær SFO,Pædagogassistent,2012-07,2015-07,INACTIVE,,
906,178,0,SSingularity Technologies,Software Developer,2024-02,,ACTIVE,,
907,178,1,SSingularity Technologies,Intern,2023-11,2024-01,INACTIVE,,
908,178,2,Appman Technologies Private Limited,Software Developer,2022-10,2023-09,INACTIVE,,
